69.000,64.800
63.900,67.200
74.800,71.700
68.000,72.600
66.900,67.800
65.300,65.700
73.000,71.100
70.400,67.500
70.500,67.700
66.000,67.100
64.700,64.000
67.600,67.500
72.100,70.700
67.900,69.900
71.400,72.500
65.800,63.700
67.200,69.700
63.600,64.200
67.100,68.300
63.700,65.700
67.600,66.400
64.900,63.600
67.300,67.400
66.100,64.700
64.500,64.900
66.500,71.800
66.900,63.500
72.400,68.600
72.200,71.200
67.600,71.400
68.700,65.700
71.500,72.100
67.000,69.000
68.200,71.400
63.700,65.600
67.800,69.000
72.400,72.300
71.100,66.300
65.900,71.400
66.000,68.500
69.400,70.300
67.000,67.900
66.200,65.600
65.200,68.800
69.700,70.300
69.800,68.600
65.400,67.000
66.600,65.100
75.000,69.000
68.500,73.900
65.300,67.400
69.300,69.700
68.900,68.600
69.700,73.200
67.400,69.100
69.500,68.800
68.000,69.000
68.200,66.300
69.800,68.800
65.000,59.800
64.000,58.500
68.800,70.400
69.100,71.200
70.700,68.600
72.600,76.800
67.800,72.800
68.700,68.700
64.600,64.100
67.400,72.700
69.000,73.200
70.200,71.000
68.000,65.100
68.600,68.700
67.200,67.000
63.200,58.800
72.300,74.000
66.900,71.200
67.600,68.200
70.300,72.200
69.300,72.200
69.400,70.200
71.900,68.400
66.700,67.600
65.500,67.200
70.000,70.200
70.400,66.700
64.600,68.400
70.900,69.100
67.200,68.600
66.100,68.800
66.300,69.000
68.100,70.700
64.800,69.600
68.200,64.900
66.700,68.500
65.600,70.100
68.600,69.000
67.800,69.300
67.500,70.700
65.500,65.700
68.000,68.000
71.500,73.600
66.800,65.100
65.900,68.600
66.500,63.500
72.900,73.000
69.700,71.300
59.500,64.800
67.500,69.800
70.900,71.400
65.400,64.100
66.700,68.600
65.800,70.000
69.800,67.500
67.400,67.600
64.400,71.100
62.900,68.500
63.900,68.700
71.500,68.700
62.800,65.800
69.500,70.200
68.100,66.900
67.000,64.900
61.800,63.700
70.200,65.400
64.300,69.200
72.200,69.100
71.800,69.300
64.900,71.200
67.100,67.400
70.700,72.500
64.500,67.000
64.600,69.400
68.100,69.200
69.000,68.000
69.700,70.700
66.100,67.200
70.000,66.600
64.500,66.100
61.000,69.100
69.400,71.600
71.400,73.400
68.300,69.800
70.500,70.300
67.100,68.000
69.100,71.300
64.500,66.400
66.100,66.000
68.900,69.400
70.500,70.500
65.200,64.700
67.800,72.000
73.000,70.900
67.400,65.100
67.200,70.000
66.100,69.800
66.600,67.500
67.300,67.500
66.900,70.500
67.800,67.200
63.900,65.900
71.000,69.800
65.100,68.900
66.700,64.600
67.600,70.400
68.200,68.700
70.200,61.200
70.200,67.600
64.600,65.800
66.200,72.100
68.500,68.200
68.400,69.300
66.000,71.200
68.100,74.000
63.900,68.000
65.500,70.600
70.000,66.900
71.200,70.500
66.600,69.500
71.200,75.100
68.300,68.000
70.000,71.200
69.300,69.500
64.900,67.400
69.900,70.000
62.900,65.400
69.100,71.700
69.100,70.500
63.000,67.400
63.900,66.800
69.300,71.300
74.700,74.300
70.300,67.000
65.400,70.500
66.600,69.000
65.600,70.500
72.600,73.200
63.300,70.400
67.600,71.200
63.900,67.700
68.500,68.800
65.200,64.800
63.300,69.200
65.400,69.400
73.900,70.200
64.900,64.400
67.300,71.900
69.600,68.100
67.800,68.300
62.500,66.600
68.300,69.800
67.400,69.300
68.500,69.600
70.500,70.500
68.600,69.200
64.500,62.500
70.700,74.400
67.200,68.700
72.800,77.200
64.300,68.000
68.700,68.000
67.800,65.900
69.600,66.800
68.400,66.800
70.500,66.900
63.700,68.400
67.100,62.900
70.900,70.100
64.500,68.300
71.000,71.900
70.000,70.000
64.800,65.100
72.500,72.200
66.400,67.300
69.000,64.700
65.900,66.900
68.800,72.500
70.200,69.400
68.500,69.200
68.600,67.000
66.300,68.000
72.600,73.900
67.300,66.600
70.400,69.300
67.700,69.300
63.700,67.300
68.200,69.900
67.100,67.600
69.600,71.600
71.100,69.700
63.000,68.800
67.900,61.900
71.200,70.500
65.700,67.000
68.700,69.100
64.400,70.000
71.900,73.200
70.800,68.600
67.100,68.500
64.300,67.000
67.100,70.100
64.600,68.900
64.300,64.100
73.300,73.000
63.600,65.600
68.800,69.400
68.200,68.000
68.500,68.900
63.800,66.900
69.500,68.100
69.500,69.800
68.600,69.200
66.700,66.300
70.500,67.600
64.800,67.400
65.700,69.800
70.900,70.900
68.500,70.000
62.700,67.500
65.400,64.700
70.100,72.300
70.200,67.700
62.700,69.400
66.800,65.500
65.700,67.700
72.500,71.500
66.300,66.900
69.600,73.400
64.600,69.500
69.400,68.400
71.800,66.400
72.400,71.100
65.800,66.700
65.600,68.300
67.700,69.700
64.700,67.900
71.200,72.800
71.300,70.000
74.900,71.400
65.200,65.600
62.400,67.700
72.000,72.800
60.000,67.300
65.100,68.100
66.700,70.400
70.900,74.200
65.600,65.500
70.000,68.900
64.500,69.400
62.900,66.800
71.600,68.000
71.000,73.800
68.200,73.000
66.600,68.700
67.400,67.400
72.400,70.900
67.800,72.300
66.500,67.800
69.900,67.300
68.700,71.300
67.100,72.000
64.900,70.500
66.000,69.000
67.200,68.600
73.200,69.900
65.700,69.300
68.000,68.100
75.400,70.100
72.700,74.500
70.000,71.200
66.400,65.000
66.100,67.700
64.900,65.700
68.800,72.900
70.700,71.500
66.900,68.100
74.400,70.900
65.700,70.100
69.700,67.200
69.300,67.100
70.200,71.400
68.600,73.800
68.800,64.300
64.700,66.000
65.900,66.400
65.400,64.200
72.400,72.100
69.800,69.900
65.000,64.900
69.400,66.300
63.300,66.200
72.000,73.800
66.000,71.400
61.100,66.800
75.200,73.800
63.600,67.500
72.300,68.300
72.400,70.300
69.200,72.400
70.800,72.900
65.900,69.100
67.600,68.800
62.900,68.500
73.100,75.600
66.600,68.200
69.500,70.200
65.600,71.400
67.700,66.500
68.600,70.500
66.900,71.700
66.500,67.400
70.600,70.500
70.400,69.700
71.000,69.100
70.800,66.100
68.100,71.000
65.700,69.500
61.800,65.200
66.500,70.300
71.700,67.900
63.100,66.400
60.400,60.800
59.600,64.900
72.300,70.000
64.700,66.300
64.800,66.300
67.600,69.500
65.800,67.300
69.900,69.900
72.300,71.800
73.300,67.900
73.400,75.300
63.000,65.200
69.300,68.500
62.800,63.900
66.100,64.600
66.500,67.500
68.500,66.300
62.100,66.000
62.400,63.800
71.200,66.300
66.600,68.200
72.400,76.400
67.200,70.300
69.600,73.400
66.800,71.400
71.400,71.300
68.300,71.200
65.200,62.000
67.800,71.800
66.900,68.000
71.300,73.900
70.200,70.000
66.800,66.500
71.300,69.400
60.900,65.500
68.800,70.300
67.700,69.200
68.400,65.900
67.100,66.800
68.000,66.900
69.400,70.000
69.100,70.100
72.400,71.500
70.300,69.400
71.900,72.900
67.100,69.900
64.100,65.600
69.300,68.800
72.600,69.200
67.200,66.000
65.800,69.300
71.100,72.300
68.600,69.300
65.500,68.800
64.700,72.400
68.500,69.800
72.900,68.100
71.700,73.000
68.200,74.400
66.800,72.600
68.100,66.800
65.900,68.400
66.800,68.600
70.200,72.600
68.700,69.500
70.000,72.000
67.500,75.700
65.600,64.600
67.400,66.200
72.100,74.600
70.300,65.400
65.900,68.200
69.100,71.000
64.400,65.300
67.500,70.600
70.200,69.200
60.800,62.300
72.100,71.800
64.400,68.500
65.300,65.200
67.800,68.000
69.400,71.200
68.000,62.900
65.300,71.900
63.300,63.200
68.100,71.800
66.000,67.200
65.500,68.100
71.200,73.700
68.300,68.600
66.200,63.700
69.600,71.600
65.500,60.100
65.700,71.600
66.200,67.800
66.100,66.800
62.900,69.600
60.200,65.700
68.200,67.100
68.600,72.000
66.100,69.600
65.400,66.900
65.700,65.600
69.000,69.600
72.500,71.500
64.100,66.300
63.900,70.900
67.800,72.300
66.300,65.700
69.200,68.100
66.000,65.600
70.200,70.900
67.300,66.400
66.400,65.800
70.600,68.300
62.500,63.100
72.400,72.800
70.600,70.400
68.100,66.900
68.000,70.300
64.800,67.200
68.800,68.200
65.900,74.700
68.800,75.700
69.400,67.100
67.500,70.800
69.700,71.200
66.400,64.400
70.400,73.700
67.000,66.900
64.100,66.800
71.300,69.500
63.900,67.800
70.600,71.600
67.000,70.800
69.900,69.700
69.200,69.300
68.800,69.400
72.700,72.600
66.300,69.000
69.400,65.700
71.400,69.600
69.700,67.700
69.300,68.900
68.400,66.300
69.200,70.000
68.800,70.400
66.900,68.100
65.600,66.300
65.000,67.300
70.000,68.700
66.400,70.800
68.600,68.400
67.700,66.100
65.500,69.400
70.300,71.600
65.000,64.100
69.400,70.200
66.500,68.700
70.500,67.900
66.200,67.100
67.300,67.900
69.100,65.700
68.700,67.900
71.800,69.200
65.400,66.500
69.300,68.700
61.900,63.300
68.200,70.300
64.700,67.000
65.700,66.600
66.000,66.300
69.100,69.000
66.000,60.900
68.900,71.200
65.100,70.900
73.000,71.300
68.500,70.400
65.600,64.700
69.400,71.900
68.300,68.700
71.300,68.300
63.600,63.500
61.100,64.300
68.700,69.500
71.400,71.200
71.000,70.000
65.800,68.200
69.200,72.000
68.100,67.900
67.200,69.100
66.100,68.100
65.800,61.000
69.300,66.600
68.600,68.600
64.100,71.400
66.200,68.500
67.900,70.700
69.100,73.200
61.500,67.700
66.500,61.700
66.500,66.500
68.500,67.100
72.000,68.700
70.500,73.100
72.600,73.800
64.900,69.900
65.700,66.500
66.000,70.000
65.300,65.100
67.000,67.000
68.900,68.800
68.300,71.300
63.200,67.900
68.300,77.200
66.200,66.100
71.500,70.900
67.400,70.800
68.800,67.500
65.900,70.500
68.200,67.600
64.300,67.200
67.200,61.000
70.100,69.300
72.200,66.700
67.900,68.600
69.300,73.300
67.600,74.500
68.300,67.500
68.400,71.600
64.700,65.300
72.200,70.000
64.500,67.500
67.300,67.700
67.700,70.900
72.500,72.000
67.900,69.100
62.000,62.800
66.500,66.800
68.100,69.900
65.800,67.100
65.200,65.400
69.100,69.100
70.600,68.200
62.700,68.700
66.200,67.800
66.500,67.900
65.700,67.100
68.000,66.300
66.400,68.200
67.100,66.000
63.800,66.300
65.600,66.800
69.000,71.500
68.400,64.400
66.500,67.400
72.700,69.700
67.200,72.800
67.900,75.600
66.800,71.200
67.000,68.700
71.300,72.000
65.900,67.200
65.200,70.100
66.300,71.500
68.100,71.300
68.200,74.300
68.300,66.300
70.400,69.300
65.900,68.600
69.900,77.200
68.400,67.900
67.500,66.100
64.400,70.400
70.300,68.800
64.600,66.400
64.100,65.400
69.900,68.400
70.200,71.400
70.000,71.000
69.000,71.000
71.400,73.700
67.800,65.100
66.600,65.100
70.200,72.500
71.400,68.700
68.900,73.500
62.100,67.400
69.100,68.100
67.500,72.800
67.300,69.500
65.600,67.200
65.700,67.900
64.700,66.800
63.200,65.300
69.900,67.800
68.700,65.800
69.500,65.500
66.000,66.300
67.400,66.700
68.500,68.200
70.000,71.400
64.600,71.000
70.400,68.700
69.000,68.900
71.300,69.600
66.300,64.400
67.100,67.900
67.300,68.900
67.600,66.300
69.200,68.900
69.300,71.900
65.300,61.700
